Year,CustomerId,CreditScore,CreditBand,Geography,Gender,Age,AgeGroup,Tenure,TenureGroup,Balance,BalanceGroup,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15611318,599,Medium,Spain,1,33,Mid,4,Mid,51690.89,Low,1,1,0,111622.76,1
2025,15768474,744,High,Spain,1,34,Mid,3,New,0.0,Zero,2,1,0,27244.35,0
2025,15716276,709,High,France,0,34,Mid,2,New,111669.68,High,1,1,0,57029.66,0
2025,15623668,653,Medium,Germany,1,31,Mid,2,New,154741.45,High,2,0,0,25183.01,0
2025,15696361,648,Medium,Germany,1,31,Mid,7,Mid,125681.51,High,1,0,1,129980.93,0
2025,15607988,663,Medium,Germany,0,37,Mid,8,Long,155303.71,High,1,1,0,118716.63,0
2025,15637891,613,Medium,Germany,0,43,Mid,4,Mid,140681.68,High,1,0,1,20134.07,0
2025,15789865,620,Medium,France,1,28,Young,9,Long,71902.52,Low,1,0,1,190208.23,0
2025,15627190,661,Medium,France,1,51,Senior,6,Mid,146606.6,High,1,1,1,68021.9,0
2025,15788224,669,Medium,Germany,1,45,Senior,1,New,123949.75,High,1,0,0,110881.56,0
2025,15702149,767,High,Germany,0,33,Mid,1,New,144753.21,High,1,1,1,132480.75,0
2025,15708236,491,Low,France,0,72,Elder,6,Mid,91285.22,Low,1,1,1,7032.95,0
2025,15568469,653,Medium,France,1,43,Mid,0,New,0.0,Zero,2,1,0,27862.58,0
2025,15764444,679,Medium,Germany,1,58,Senior,8,Long,125850.53,High,2,1,1,87008.17,0
2025,15794204,687,Medium,France,1,28,Young,7,Mid,108116.66,High,1,1,1,27411.19,0
2025,15807546,837,High,France,0,38,Mid,2,New,0.0,Zero,2,1,1,46395.21,0
2025,15782159,850,High,France,1,28,Young,8,Long,67639.56,Low,2,1,1,194245.29,0
2025,15618703,663,Medium,Spain,0,53,Senior,6,Mid,150200.23,High,1,0,1,151317.27,1
2025,15793317,547,Medium,Spain,0,22,Young,7,Mid,141287.15,High,1,1,0,118142.79,0
2025,15740487,627,Medium,France,0,41,Mid,6,Mid,0.0,Zero,3,1,1,138700.75,1
2025,15722479,707,High,France,1,37,Mid,1,New,0.0,Zero,2,0,1,6035.51,0
2025,15688264,629,Medium,France,0,43,Mid,0,New,0.0,Zero,2,1,1,41263.69,0
2025,15583067,687,Medium,France,0,36,Mid,4,Mid,97157.96,Low,1,0,1,63185.05,0
2025,15686670,588,Medium,France,0,36,Mid,2,New,0.0,Zero,2,1,0,92536.0,1
2025,15593345,502,Medium,Germany,0,33,Mid,6,Mid,125241.17,High,2,1,1,158736.07,0
2025,15811690,793,High,Germany,1,54,Senior,2,New,128966.13,High,1,0,0,18633.4,1
2025,15734008,727,High,Germany,1,59,Senior,5,Mid,152581.06,High,1,1,0,71830.1,1
2025,15771856,632,Medium,Spain,0,32,Mid,1,New,0.0,Zero,2,1,0,19525.65,0
2025,15762045,474,Low,Germany,0,37,Mid,5,Mid,142688.57,High,2,1,1,110953.33,0
2025,15778142,850,High,Germany,0,31,Mid,1,New,130089.56,High,2,1,1,4466.21,0
2025,15689268,584,Medium,France,1,36,Mid,9,Long,0.0,Zero,1,1,1,105818.51,0
2025,15721507,713,High,France,0,32,Mid,1,New,117094.02,High,1,0,0,149558.83,1
2025,15750476,742,High,Spain,1,24,Young,8,Long,0.0,Zero,2,1,0,4070.28,0
2025,15810723,607,Medium,France,0,39,Mid,10,Long,0.0,Zero,3,1,0,132741.13,1
2025,15787229,761,High,Spain,0,34,Mid,2,New,0.0,Zero,2,1,0,61251.25,0
2025,15570508,600,Medium,France,1,49,Senior,7,Mid,90218.9,Low,1,1,0,91347.76,0
2025,15617065,650,Medium,Spain,1,42,Mid,4,Mid,194532.66,High,1,1,0,171045.31,1
2025,15689786,850,High,Germany,1,56,Senior,1,New,169743.83,High,1,0,0,155850.4,1
2025,15648876,501,Medium,France,0,34,Mid,5,Mid,0.0,Zero,1,1,0,27380.99,0
2025,15802106,418,Low,France,1,34,Mid,8,Long,155973.88,High,1,1,0,154208.96,0
2025,15773869,797,High,Spain,1,59,Senior,4,Mid,129321.44,High,1,1,1,93624.55,0
2025,15711635,788,High,Germany,0,42,Mid,6,Mid,138650.49,High,2,1,0,64746.07,0
2025,15795527,699,Medium,Spain,1,43,Mid,2,New,136487.86,High,2,1,0,82815.93,0
2025,15759133,616,Medium,France,1,18,Young,6,Mid,0.0,Zero,2,1,1,27308.58,0
2025,15679394,651,Medium,France,0,41,Mid,4,Mid,38617.2,Low,1,1,1,104876.8,0
2025,15801072,654,Medium,France,0,28,Young,7,Mid,0.0,Zero,2,1,0,151316.37,0
2025,15646082,676,Medium,France,0,34,Mid,8,Long,82909.14,Low,1,1,0,91817.38,1
2025,15796111,708,High,Germany,0,54,Senior,8,Long,145151.4,High,1,0,1,125311.17,1
2025,15670646,499,Low,Spain,0,42,Mid,0,New,147187.84,High,1,1,1,14868.94,1
2025,15578722,689,Medium,France,1,39,Mid,4,Mid,0.0,Zero,2,1,0,196112.45,0
2025,15815095,850,High,Spain,1,54,Senior,7,Mid,108185.81,High,2,0,0,24093.4,1
2025,15730360,502,Medium,France,1,30,Mid,4,Mid,0.0,Zero,2,1,1,66263.87,0
2025,15763194,643,Medium,France,1,34,Mid,7,Mid,0.0,Zero,2,0,1,100304.13,0
2025,15720725,762,High,France,1,28,Young,2,New,0.0,Zero,2,1,0,167909.52,0
2025,15567834,719,High,France,1,49,Senior,5,Mid,105918.1,High,1,1,1,16246.59,0
2025,15720644,789,High,France,1,27,Young,6,Mid,0.0,Zero,2,1,0,103603.65,0
2025,15811742,553,Medium,Spain,1,42,Mid,7,Mid,0.0,Zero,2,1,0,7680.23,0
2025,15813363,448,Low,Spain,1,25,Young,2,New,0.0,Zero,2,0,0,95215.73,0
2025,15717629,632,Medium,Germany,1,42,Mid,6,Mid,59972.26,Low,2,0,1,148172.94,0
2025,15713160,669,Medium,Spain,1,25,Young,7,Mid,157228.61,High,2,1,0,124382.9,0
2025,15568878,654,Medium,Spain,1,34,Mid,5,Mid,0.0,Zero,2,1,0,159311.46,0
2025,15809800,726,High,France,0,38,Mid,4,Mid,0.0,Zero,2,0,0,6787.48,0
2025,15736420,596,Medium,France,1,21,Young,4,Mid,210433.08,High,2,0,1,197297.77,1
2025,15757933,733,High,Germany,0,30,Mid,1,New,102452.71,High,1,1,0,21556.95,0
2025,15623072,529,Medium,Spain,0,35,Mid,5,Mid,0.0,Zero,2,1,0,56518.0,0
2025,15683993,493,Low,France,0,37,Mid,8,Long,142987.46,High,2,1,0,158840.99,0
2025,15570947,615,Medium,Spain,0,29,Young,7,Mid,143330.56,High,2,1,1,126396.01,0
2025,15797767,600,Medium,France,0,49,Senior,6,Mid,0.0,Zero,1,0,1,148087.88,1
2025,15731989,666,Medium,France,1,36,Mid,4,Mid,120165.4,High,2,1,0,33701.5,0
2025,15591035,644,Medium,Spain,1,54,Senior,6,Mid,0.0,Zero,1,0,1,84622.37,0
2025,15586479,692,Medium,France,0,36,Mid,4,Mid,0.0,Zero,1,1,0,185580.89,1
2025,15605872,707,High,France,1,73,Elder,6,Mid,66573.17,Low,1,1,1,62768.8,0
2025,15666012,603,Medium,France,1,40,Mid,4,Mid,102833.46,High,2,1,1,38829.11,0
2025,15641733,671,Medium,France,0,34,Mid,5,Mid,164757.56,High,1,1,0,110748.88,0
2025,15593178,568,Medium,Spain,0,36,Mid,10,Long,153610.61,High,1,1,1,54083.8,1
2025,15649183,598,Medium,Spain,0,35,Mid,8,Long,0.0,Zero,3,0,1,88658.73,0
2025,15736399,606,Medium,Spain,1,42,Mid,10,Long,0.0,Zero,2,1,0,177938.52,0
2025,15751137,850,High,Germany,0,36,Mid,3,New,169025.83,High,1,1,0,174235.06,0
2025,15757188,644,Medium,Spain,0,26,Young,4,Mid,153455.72,High,2,1,1,82696.84,0
2025,15726167,655,Medium,France,1,37,Mid,4,Mid,0.0,Zero,2,1,1,142415.97,0
2025,15624850,850,High,France,1,30,Mid,10,Long,153972.89,High,2,1,0,62811.03,0
2025,15717700,683,Medium,Spain,1,34,Mid,9,Long,114609.55,High,2,0,1,25339.29,0
2025,15716347,663,Medium,Germany,1,37,Mid,7,Mid,143625.83,High,2,0,1,176487.05,0
2025,15696287,682,Medium,Germany,0,38,Mid,1,New,116520.28,High,1,1,1,49833.5,1
2025,15638871,639,Medium,France,1,77,Elder,6,Mid,80926.02,Low,2,1,1,55829.25,0
2025,15765093,704,High,France,1,23,Young,6,Mid,166594.78,High,1,1,1,155823.2,0
2025,15592999,691,Medium,France,0,40,Mid,0,New,115465.98,High,1,1,1,60622.61,0
2025,15641715,599,Medium,France,1,34,Mid,8,Long,0.0,Zero,2,1,1,174196.68,0
2025,15607746,573,Medium,France,0,36,Mid,1,New,0.0,Zero,1,1,1,56905.38,0
2025,15625311,589,Medium,Germany,0,41,Mid,7,Mid,92618.62,Low,1,1,1,101178.85,0
2025,15573077,620,Medium,Germany,0,25,Young,8,Long,141825.88,High,1,1,1,73857.94,1
2025,15735106,647,Medium,Spain,1,28,Young,6,Mid,149594.02,High,2,1,0,102325.19,0
2025,15672912,737,High,Spain,0,39,Mid,7,Mid,130051.66,High,2,0,0,55356.39,1
2025,15589881,634,Medium,France,0,41,Mid,7,Mid,0.0,Zero,2,1,1,131284.93,0
2025,15660144,660,Medium,France,1,38,Mid,4,Mid,0.0,Zero,2,0,0,88080.43,0
2025,15664083,666,Medium,Germany,0,37,Mid,2,New,158468.76,High,1,0,1,93266.01,0
2025,15690898,696,Medium,France,1,44,Mid,8,Long,161889.79,High,1,0,0,75562.47,0
2025,15808023,836,High,France,0,29,Young,9,Long,133681.78,High,1,1,1,153747.73,0
2025,15676909,667,Medium,Spain,0,34,Mid,5,Mid,0.0,Zero,2,1,0,163830.64,0
2025,15764922,596,Medium,Spain,1,20,Young,3,New,187294.46,High,1,1,0,103456.47,0
2025,15766734,430,Low,France,1,31,Mid,5,Mid,0.0,Zero,1,1,0,95655.16,0
2025,15795079,596,Medium,Spain,1,67,Elder,6,Mid,0.0,Zero,2,1,1,138350.74,0
2025,15757434,599,Medium,France,1,28,Young,7,Mid,119706.22,High,1,0,0,31190.42,0
2025,15673747,519,Medium,France,0,22,Young,8,Long,0.0,Zero,1,0,1,167553.06,0
2025,15808386,721,High,Germany,0,45,Senior,7,Mid,138523.2,High,1,0,0,59604.45,1
2025,15603565,603,Medium,Spain,0,56,Senior,5,Mid,90778.76,Low,2,1,0,162223.67,1
2025,15744044,572,Medium,Germany,1,47,Senior,4,Mid,99353.42,Low,1,1,0,196549.85,1
2025,15577771,453,Low,Germany,0,40,Mid,1,New,111524.49,High,1,1,1,120373.84,1
2025,15769548,668,Medium,France,0,37,Mid,7,Mid,128645.67,High,1,1,0,92149.64,0
2025,15802071,762,High,Germany,1,35,Mid,1,New,117458.51,High,1,0,1,178361.48,1
2025,15677395,633,Medium,France,0,39,Mid,9,Long,129189.15,High,2,0,0,170998.83,0
2025,15632010,647,Medium,Spain,1,33,Mid,7,Mid,121260.19,High,2,1,0,77216.48,0
2025,15779492,796,High,Spain,1,56,Senior,6,Mid,94231.13,Low,1,0,0,121164.6,1
2025,15694677,733,High,France,1,39,Mid,1,New,0.0,Zero,2,1,1,141841.31,0
2025,15704315,556,Medium,France,1,34,Mid,8,Long,163757.06,High,1,1,1,104000.06,0
2025,15742009,489,Low,Spain,1,58,Senior,4,Mid,0.0,Zero,2,1,1,191419.32,0
2025,15766663,639,Medium,France,1,22,Young,4,Mid,0.0,Zero,2,1,0,28188.96,0
2025,15742297,715,High,France,1,35,Mid,2,New,141005.47,High,1,1,1,60407.93,0
2025,15688059,807,High,Germany,0,42,Mid,9,Long,105356.09,High,2,1,1,130489.37,0
2025,15752344,714,High,Spain,1,34,Mid,5,Mid,0.0,Zero,2,1,0,193040.32,0
2025,15698749,626,Medium,Germany,0,23,Young,6,Mid,85897.95,Low,1,1,0,109742.8,0
2025,15631693,697,Medium,France,1,36,Mid,7,Mid,0.0,Zero,2,1,1,74760.32,0
2025,15604536,850,High,Germany,0,31,Mid,4,Mid,164672.66,High,1,0,1,61936.1,0
2025,15802869,737,High,Germany,0,45,Senior,2,New,99169.67,Low,2,1,1,78650.95,0
2025,15635598,812,High,France,1,29,Young,6,Mid,0.0,Zero,2,0,0,168023.6,0
2025,15592326,583,Medium,France,1,36,Mid,8,Long,0.0,Zero,2,0,1,5571.59,0
2025,15736533,730,High,Germany,0,37,Mid,5,Mid,124053.03,High,1,1,0,118591.67,0
2025,15647191,677,Medium,France,1,36,Mid,4,Mid,0.0,Zero,2,1,0,7824.31,0
2025,15622507,748,High,Germany,0,40,Mid,3,New,103499.09,High,2,0,0,38153.19,0
2025,15765487,753,High,Germany,0,38,Mid,9,Long,151766.71,High,1,1,1,180829.99,0
2025,15646521,634,Medium,Spain,0,36,Mid,1,New,0.0,Zero,1,1,1,143960.72,0
2025,15746258,622,Medium,France,1,29,Young,7,Mid,101486.96,High,1,1,1,8788.35,0
2025,15692430,699,Medium,Germany,1,36,Mid,2,New,123601.56,High,2,1,0,103557.85,0
2025,15625501,570,Medium,Germany,1,38,Mid,1,New,127201.58,High,1,1,0,147168.28,1
2025,15640521,552,Medium,Germany,1,33,Mid,3,New,144962.74,High,1,1,0,58844.84,1
2025,15790630,619,Medium,France,0,48,Senior,4,Mid,0.0,Zero,1,0,0,18094.96,1
2025,15664720,714,High,Spain,1,33,Mid,8,Long,122017.19,High,1,0,0,162515.17,0
2025,15750055,503,Medium,Spain,1,32,Mid,9,Long,100262.88,High,2,1,1,157921.25,0
2025,15644878,685,Medium,Spain,0,43,Mid,6,Mid,117302.62,High,1,0,0,68701.73,0
2025,15754578,606,Medium,France,0,35,Mid,0,New,135984.15,High,2,1,0,186778.89,0
2025,15705379,678,Medium,France,1,38,Mid,3,New,0.0,Zero,2,1,0,66561.6,0
2025,15761047,724,High,Germany,1,31,Mid,2,New,160997.54,High,2,0,1,64831.36,0
2025,15671293,779,High,Germany,0,37,Mid,2,New,128389.63,High,1,1,1,6589.16,1
2025,15687527,638,Medium,Spain,1,35,Mid,1,New,0.0,Zero,2,1,0,165370.66,0
2025,15647898,610,Medium,Spain,0,50,Senior,5,Mid,130554.51,High,3,1,0,184758.17,1
2025,15671534,646,Medium,Germany,0,57,Senior,6,Mid,90212.0,Low,1,1,0,13911.27,1
2025,15591248,628,Medium,France,0,29,Young,9,Long,71996.29,Low,1,1,1,34857.46,0
2025,15676156,528,Medium,France,0,32,Mid,4,Mid,85615.66,Low,2,1,0,156192.43,0
2025,15812918,432,Low,France,0,27,Young,6,Mid,62339.81,Low,2,0,0,53874.67,0
2025,15604130,622,Medium,Spain,0,47,Senior,6,Mid,142319.03,High,1,0,0,100183.05,0
2025,15700549,721,High,France,1,54,Senior,5,Mid,0.0,Zero,2,1,1,4493.12,0
2025,15715519,614,Medium,Spain,1,36,Mid,5,Mid,0.0,Zero,2,1,0,130610.78,0
2025,15707042,634,Medium,France,0,24,Young,2,New,87413.19,Low,1,1,0,63340.65,0
2025,15605276,742,High,France,0,29,Young,4,Mid,0.0,Zero,2,1,1,180066.59,0
2025,15630592,516,Medium,France,0,45,Senior,4,Mid,0.0,Zero,1,1,0,95273.73,1
2025,15636626,718,High,France,1,35,Mid,3,New,97560.16,Low,1,1,1,53511.74,0
2025,15740411,636,Medium,Germany,1,30,Mid,8,Long,141787.31,High,2,1,1,109685.61,0
2025,15593834,691,Medium,Spain,1,36,Mid,7,Mid,129934.64,High,1,0,0,75664.56,1
2025,15804235,698,Medium,France,0,37,Mid,2,New,166178.02,High,2,1,1,71972.95,0
2025,15679801,712,High,Spain,0,39,Mid,5,Mid,163097.55,High,2,1,1,23702.42,0
2025,15673907,659,Medium,France,1,20,Young,8,Long,0.0,Zero,2,0,0,112572.02,0
2025,15636562,573,Medium,Spain,1,44,Mid,8,Long,0.0,Zero,2,0,0,62424.46,0
2025,15702571,778,High,Germany,0,35,Mid,1,New,151958.19,High,3,1,1,131238.37,1
2025,15627365,732,High,France,1,46,Senior,0,New,0.0,Zero,2,1,1,184350.78,0
2025,15748499,550,Medium,Germany,1,33,Mid,4,Mid,118400.91,High,1,0,1,13999.64,1
2025,15598614,790,High,Spain,1,20,Young,8,Long,0.0,Zero,2,1,0,168152.76,0
2025,15668889,665,Medium,Germany,0,43,Mid,2,New,116322.27,High,4,1,0,35640.12,1
2025,15800049,728,High,Spain,0,43,Mid,5,Mid,0.0,Zero,1,1,1,120088.17,0
2025,15583724,645,Medium,Spain,0,29,Young,4,Mid,0.0,Zero,2,1,1,74346.11,0
2025,15622083,647,Medium,Germany,1,30,Mid,6,Mid,143138.91,High,2,1,0,2955.46,0
2025,15645571,596,Medium,Spain,1,32,Mid,4,Mid,0.0,Zero,2,0,1,146504.35,0
2025,15598266,610,Medium,France,1,40,Mid,9,Long,0.0,Zero,1,1,1,149602.54,0
2025,15667934,512,Medium,France,1,36,Mid,0,New,129804.17,High,1,1,0,53020.9,0
2025,15569682,768,High,Germany,1,37,Mid,9,Long,108308.11,High,1,1,0,41788.25,1
2025,15772941,666,Medium,Germany,1,30,Mid,3,New,110153.27,High,1,0,1,74849.46,0
2025,15586174,700,High,Germany,0,30,Mid,4,Mid,116377.48,High,1,1,1,134417.31,0
2025,15803682,651,Medium,Germany,0,37,Mid,10,Long,117791.06,High,2,1,1,75837.58,0
2025,15627328,542,Medium,Spain,0,26,Young,2,New,0.0,Zero,2,1,1,54869.54,0
2025,15717065,686,Medium,France,0,35,Mid,8,Long,105419.73,High,1,1,0,35356.46,0
2025,15602456,850,High,Germany,0,47,Senior,4,Mid,99219.47,Low,2,1,1,122141.13,0
2025,15721569,658,Medium,Germany,0,55,Senior,8,Long,119327.93,High,1,0,1,119439.66,0
2025,15573798,448,Low,France,0,36,Mid,6,Mid,83947.12,Low,2,1,0,81999.53,0
2025,15638272,609,Medium,Spain,1,32,Mid,4,Mid,99883.16,Low,1,1,1,120594.85,0
2025,15799859,704,High,France,1,50,Senior,4,Mid,165438.26,High,1,1,0,120770.75,1
2025,15599152,698,Medium,France,1,31,Mid,1,New,156111.24,High,1,0,0,134790.74,0
2025,15737909,759,High,France,1,44,Mid,2,New,111095.58,High,2,1,0,100137.7,0
2025,15646190,677,Medium,France,0,56,Senior,0,New,119963.45,High,1,0,0,158325.87,1
2025,15711249,544,Medium,Spain,1,22,Young,4,Mid,0.0,Zero,2,1,0,70007.67,0
2025,15671987,567,Medium,Spain,1,35,Mid,8,Long,153137.74,High,1,1,0,88659.07,0
2025,15812766,490,Low,Spain,1,40,Mid,6,Mid,156111.08,High,1,0,0,190889.13,0
2025,15778589,626,Medium,France,1,34,Mid,7,Mid,113014.7,High,2,1,1,56646.28,0
2025,15750104,718,High,Germany,1,43,Mid,5,Mid,132615.73,High,2,1,0,32999.1,0
2025,15784526,616,Medium,France,1,44,Mid,5,Mid,102016.38,High,1,0,1,178235.37,1
2025,15646563,772,High,France,0,35,Mid,9,Long,0.0,Zero,1,0,1,25448.31,0
2025,15744423,561,Medium,France,1,32,Mid,5,Mid,0.0,Zero,2,1,0,84871.99,0
2025,15593694,814,High,France,1,49,Senior,8,Long,0.0,Zero,2,0,0,157822.54,0
2025,15785367,651,Medium,France,0,56,Senior,4,Mid,0.0,Zero,1,0,0,84383.22,1
2025,15687765,538,Medium,Germany,0,42,Mid,4,Mid,80380.24,Low,1,1,0,119216.46,0
2025,15789014,600,Medium,France,0,26,Young,6,Mid,108909.12,High,1,1,0,82547.01,0
2025,15703177,654,Medium,France,0,35,Mid,2,New,90865.8,Low,1,1,1,86764.46,0
2025,15660263,622,Medium,France,1,40,Mid,4,Mid,99799.76,Low,2,1,0,197372.13,0
2025,15776545,682,Medium,France,1,28,Young,10,Long,200724.96,High,1,0,1,82872.64,1
2025,15683276,610,Medium,Spain,0,37,Mid,10,Long,140363.95,High,2,1,1,129563.86,0
2025,15599272,795,High,France,0,36,Mid,1,New,151844.64,High,1,1,1,135388.89,0
2025,15589541,557,Medium,France,0,27,Young,2,New,0.0,Zero,2,0,1,4497.55,0
2025,15608804,824,High,Germany,1,49,Senior,8,Long,133231.48,High,1,1,1,67885.37,0
2025,15645820,698,Medium,France,1,27,Young,7,Mid,0.0,Zero,2,1,0,111471.55,0
2025,15659031,630,Medium,France,0,36,Mid,8,Long,126598.99,High,2,1,1,134407.93,0
2025,15790113,609,Medium,Germany,0,71,Elder,6,Mid,113317.1,High,1,1,0,108258.22,1
2025,15652289,694,Medium,France,1,47,Senior,4,Mid,0.0,Zero,2,1,0,197528.62,0
2025,15605341,681,Medium,France,0,58,Senior,8,Long,93173.88,Low,1,1,1,139761.25,0
2025,15697844,721,High,Spain,0,32,Mid,10,Long,0.0,Zero,1,1,0,136119.96,1
2025,15652048,563,Medium,Germany,1,44,Mid,7,Mid,105007.31,High,2,1,1,197812.16,0
2025,15587038,654,Medium,Spain,0,32,Mid,2,New,0.0,Zero,1,1,1,51972.92,1
2025,15660528,659,Medium,Spain,1,27,Young,4,Mid,0.0,Zero,2,1,0,99341.87,0
2025,15700300,674,Medium,Germany,0,44,Mid,4,Mid,131593.85,High,1,0,1,171345.02,1
2025,15642001,576,Medium,Germany,1,44,Mid,9,Long,119530.52,High,1,1,0,119056.68,1
2025,15580366,566,Medium,Germany,1,54,Senior,4,Mid,118614.6,High,2,1,1,172601.62,0
2025,15657228,545,Medium,Germany,1,37,Mid,9,Long,95829.13,Low,2,0,1,104936.88,0
2025,15729377,798,High,France,1,36,Mid,1,New,0.0,Zero,2,1,1,159044.1,0
2025,15686913,757,High,France,1,38,Mid,0,New,0.0,Zero,1,1,0,83263.06,0
2025,15631267,641,Medium,France,1,50,Senior,6,Mid,153590.73,High,2,1,1,130910.78,0
2025,15632275,718,High,France,1,29,Young,2,New,0.0,Zero,1,1,0,126336.72,0
2025,15715907,699,Medium,France,1,64,Elder,9,Long,113109.52,High,1,1,0,27980.8,1
2025,15764841,623,Medium,France,0,35,Mid,0,New,130557.24,High,1,1,1,47880.71,0
2025,15748649,644,Medium,France,1,40,Mid,8,Long,93183.19,Low,1,1,0,73882.49,0
2025,15771409,586,Medium,France,1,58,Senior,7,Mid,151933.63,High,1,1,0,162960.05,1
2025,15779207,500,Medium,Germany,1,30,Mid,2,New,125495.64,High,2,1,1,68807.47,0
2025,15814116,583,Medium,France,0,42,Mid,7,Mid,0.0,Zero,2,1,0,144039.05,0
2025,15665087,595,Medium,Germany,0,26,Young,8,Long,118547.72,High,1,1,1,151192.18,0
2025,15611189,670,Medium,Spain,1,43,Mid,1,New,97792.21,Low,1,0,0,120225.62,0
2025,15729718,610,Medium,France,1,41,Mid,6,Mid,0.0,Zero,3,0,0,56118.81,1
2025,15733602,814,High,Spain,0,72,Elder,2,New,0.0,Zero,2,0,1,130853.03,0
2025,15620103,660,Medium,France,0,40,Mid,8,Long,167181.01,High,1,1,1,185156.94,0
2025,15770406,580,Medium,Germany,1,35,Mid,9,Long,121355.19,High,1,0,1,35671.45,0
2025,15800554,850,High,France,0,81,Elder,1,New,0.0,Zero,2,1,1,59568.24,0
2025,15611409,676,Medium,Spain,1,35,Mid,0,New,0.0,Zero,2,0,0,139911.58,0
2025,15646535,578,Medium,France,1,46,Senior,5,Mid,113226.47,High,1,1,0,56770.76,0
2025,15575430,579,Medium,France,0,33,Mid,1,New,118392.75,High,1,1,1,157564.75,0
2025,15711299,711,High,Germany,0,52,Senior,8,Long,145262.54,High,1,0,1,131473.31,0
2025,15642063,692,Medium,France,1,40,Mid,6,Mid,163505.16,High,1,0,0,90424.09,0
2025,15706602,760,High,Spain,0,33,Mid,1,New,118114.28,High,2,0,1,156660.21,0
2025,15592773,630,Medium,Germany,0,51,Senior,0,New,108449.23,High,3,0,0,88372.69,1
2025,15786539,808,High,France,1,32,Mid,1,New,0.0,Zero,2,1,1,46200.71,0
2025,15737542,611,Medium,Germany,0,36,Mid,10,Long,103294.56,High,1,1,0,160548.12,0
2025,15590234,697,Medium,France,0,42,Mid,1,New,0.0,Zero,1,1,0,1262.83,1
2025,15773776,655,Medium,France,0,38,Mid,6,Mid,0.0,Zero,1,1,1,188639.28,0
2025,15728082,601,Medium,Spain,1,28,Young,6,Mid,0.0,Zero,2,1,0,14665.28,0
2025,15609987,755,High,France,1,42,Mid,2,New,119919.12,High,1,1,0,156868.21,0
2025,15735330,553,Medium,France,1,37,Mid,1,New,0.0,Zero,1,1,0,30461.55,0
2025,15649430,723,High,France,1,28,Young,4,Mid,0.0,Zero,2,1,1,123885.88,0
2025,15768777,507,Medium,Spain,0,34,Mid,4,Mid,0.0,Zero,2,1,1,60688.38,0
2025,15777893,777,High,France,1,43,Mid,1,New,0.0,Zero,2,1,0,21785.91,0
2025,15791326,566,Medium,France,1,34,Mid,3,New,0.0,Zero,1,0,0,188135.69,0
2025,15615176,732,High,France,1,26,Young,7,Mid,0.0,Zero,2,1,0,154364.66,0
2025,15735221,697,Medium,France,0,42,Mid,10,Long,0.0,Zero,2,1,0,61312.15,0
2025,15617991,555,Medium,France,1,29,Young,4,Mid,128744.04,High,1,1,1,47454.93,0
2025,15658504,584,Medium,Germany,0,62,Elder,9,Long,137727.34,High,2,0,1,121102.9,0
2025,15785705,705,High,Germany,0,44,Mid,10,Long,106731.58,High,1,1,0,137419.87,1
2025,15801817,688,Medium,France,0,38,Mid,7,Mid,123544.21,High,1,1,1,157664.02,0
2025,15752578,626,Medium,France,0,37,Mid,2,New,133968.96,High,2,1,0,148689.65,0
2025,15781574,636,Medium,Spain,1,76,Elder,9,Long,126534.6,High,1,1,1,39789.62,0
2025,15792107,719,High,Spain,0,35,Mid,8,Long,0.0,Zero,1,1,1,165162.4,0
2025,15569917,706,High,Spain,1,30,Mid,6,Mid,87609.68,Low,2,0,0,137674.55,1
2025,15721504,731,High,Spain,1,41,Mid,3,New,0.0,Zero,2,1,0,101371.72,0
2025,15757306,738,High,Spain,1,49,Senior,3,New,0.0,Zero,3,1,1,65066.48,1
2025,15647295,426,Low,France,1,34,Mid,9,Long,0.0,Zero,2,1,0,107876.91,0
2025,15642098,622,Medium,Spain,0,36,Mid,0,New,108960.0,High,2,1,0,111180.3,1
2025,15696120,701,High,Spain,0,30,Mid,2,New,0.0,Zero,2,1,0,115650.63,0
2025,15675176,512,Medium,France,1,51,Senior,6,Mid,144953.31,High,1,1,1,165035.17,0
2025,15700046,635,Medium,France,1,41,Mid,4,Mid,103544.88,High,2,1,0,193746.55,0
2025,15782089,685,Medium,France,1,33,Mid,6,Mid,0.0,Zero,1,1,0,58458.26,0
2025,15706394,609,Medium,France,1,53,Senior,7,Mid,0.0,Zero,2,0,1,52332.85,0
2025,15759387,598,Medium,Germany,1,38,Mid,1,New,101487.18,High,1,1,1,75959.1,1
2025,15623369,708,High,France,1,52,Senior,10,Long,105355.81,High,1,1,0,123.07,1
2025,15732943,574,Medium,Spain,1,36,Mid,4,Mid,77967.5,Low,1,1,0,167066.95,1
2025,15750545,629,Medium,France,1,44,Mid,5,Mid,0.0,Zero,4,0,0,117572.59,1
2025,15809909,422,Low,Spain,0,54,Senior,4,Mid,0.0,Zero,2,1,1,7166.71,0
2025,15642448,656,Medium,Spain,1,28,Young,8,Long,120047.77,High,1,1,1,137173.39,0
2025,15791944,697,Medium,France,1,32,Mid,7,Mid,175464.85,High,3,1,0,116442.42,1
2025,15768342,718,High,France,1,52,Senior,8,Long,79475.3,Low,3,1,1,32421.32,1
2025,15567919,586,Medium,Germany,1,37,Mid,8,Long,167735.69,High,2,0,1,104665.79,0
2025,15674750,481,Low,Spain,0,37,Mid,8,Long,0.0,Zero,2,1,0,44215.86,0
2025,15778345,749,High,France,0,33,Mid,1,New,74385.98,Low,1,1,0,20164.47,0
